ticker,cik,accession_number,period_end,form_type,status,sections_located,sections_total,fill_rate,attempts,last_error,updated_at
PFE,78003,0000078003-25-000114,2025-03-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:39Z
PFE,78003,0000078003-25-000138,2025-06-29,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:40Z
PFE,78003,0000078003-25-000150,2025-09-28,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:42Z
PFE,78003,0000078003-26-000026,2025-12-31,10-K,locate_pending,2,3,,0,,2026-06-23T20:17:44Z
PFE,78003,0000078003-26-000054,2026-03-29,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:46Z
PG,80424,0000080424-25-000037,2025-03-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:49Z
PG,80424,0000080424-25-000076,2025-06-30,10-K,locate_pending,1,3,,0,,2026-06-23T20:17:51Z
PG,80424,0000080424-25-000245,2025-09-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:52Z
PG,80424,0000080424-26-000011,2025-12-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:53Z
PG,80424,0000080424-26-000060,2026-03-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:54Z
PH,76334,0000076334-25-000021,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:17:56Z
PH,76334,0000076334-25-000035,2025-06-30,10-K,locate_pending,2,3,,0,,2026-06-23T20:17:58Z
PH,76334,0000076334-25-000071,2025-09-30,10-Q,locate_pending,2,3,,0,,2026-06-23T20:17:59Z
PH,76334,0000076334-26-000008,2025-12-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:18:00Z
PH,76334,0000076334-26-000073,2026-03-31,10-Q,locate_pending,2,3,,0,,2026-06-23T20:18:01Z
PHM,822416,0000822416-25-000033,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:18:03Z
PHM,822416,0000822416-25-000051,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:18:04Z
PHM,822416,0000822416-25-000061,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-23T20:18:05Z
PHM,822416,0000822416-26-000007,2025-12-31,10-K,locate_pending,1,3,,0,,2026-06-23T20:18:07Z
PHM,822416,0000822416-26-000023,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-23T20:18:08Z
PKG,75677,0000950170-25-066593,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T00:19:37Z
PKG,75677,0001193125-25-175122,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T00:19:37Z
PKG,75677,0001193125-25-268514,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T00:19:37Z
PKG,75677,0001193125-26-074129,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-24T00:19:37Z
PKG,75677,0001193125-26-213675,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T00:19:37Z
PLTR,1321655,0001321655-25-000066,2025-03-31,10-Q,staged,2,3,0.39,0,,2026-06-24T00:19:37Z
PLTR,1321655,0001321655-25-000106,2025-06-30,10-Q,staged,2,3,0.39,0,,2026-06-24T00:19:37Z
PLTR,1321655,0001321655-25-000131,2025-09-30,10-Q,staged,2,3,0.39,0,,2026-06-24T00:19:37Z
PLTR,1321655,0001321655-26-000011,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-24T00:19:37Z
PLTR,1321655,0001321655-26-000028,2026-03-31,10-Q,staged,2,3,0.39,0,,2026-06-24T00:19:37Z
PM,1413329,0001413329-25-000094,2025-03-31,10-Q,committed,2,2,1.00,0,,2026-06-24T00:19:38Z
PM,1413329,0001413329-25-000150,2025-06-30,10-Q,committed,2,2,1.00,0,,2026-06-24T00:19:38Z
PM,1413329,0001628280-25-046179,2025-09-30,10-Q,committed,2,2,1.00,0,,2026-06-24T00:19:38Z
PM,1413329,0001628280-26-005939,2025-12-31,10-K,committed,2,2,1.00,0,,2026-06-24T00:19:38Z
PM,1413329,0001628280-26-027019,2026-03-31,10-Q,committed,2,2,1.00,0,,2026-06-24T00:19:38Z
PNR,77360,0000077360-25-000018,2025-03-31,10-Q,staged,2,3,0.44,0,,2026-06-24T00:19:38Z
PNR,77360,0000077360-25-000038,2025-06-30,10-Q,staged,2,3,0.44,0,,2026-06-24T00:19:38Z
PNR,77360,0000077360-25-000047,2025-09-30,10-Q,staged,2,3,0.44,0,,2026-06-24T00:19:38Z
PNR,77360,0000077360-26-000007,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-24T00:19:38Z
PNR,77360,0000077360-26-000027,2026-03-31,10-Q,staged,2,3,0.44,0,,2026-06-24T00:19:38Z
PNW,764622,0000764622-25-000047,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PNW,764622,0000764622-25-000072,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PNW,764622,0000764622-25-000087,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PNW,764622,0000764622-26-000011,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PNW,764622,0000764622-26-000025,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PODD,1145197,0001145197-25-000022,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PODD,1145197,0001145197-25-000038,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PODD,1145197,0001145197-25-000069,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PODD,1145197,0001145197-26-000028,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
PODD,1145197,0001145197-26-000102,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:29Z
POOL,945841,0000945841-25-000072,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:30Z
POOL,945841,0000945841-25-000130,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:30Z
POOL,945841,0001193125-25-255740,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:30Z
POOL,945841,0001193125-26-074833,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-24T04:24:30Z
POOL,945841,0001193125-26-185263,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:30Z
PPG,79879,0000079879-25-000133,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:31Z
PPG,79879,0000079879-25-000223,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:31Z
PPG,79879,0000079879-25-000311,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:31Z
PPG,79879,0000079879-26-000046,2025-12-31,10-K,committed,2,3,0.20,0,,2026-06-24T04:24:31Z
PPG,79879,0000079879-26-000170,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T04:24:31Z
PPL,922224,0000922224-25-000017,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:05:30Z
PPL,922224,0000922224-25-000034,2025-06-30,10-Q,pending,0,0,,0,"HTTPSConnectionPool(host='www.sec.gov', port=443): Max retries exceeded with url: /Archives/edgar/data/922224/000092222425000034/ppl-20250630.htm (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1016)')))",2026-06-24T08:05:42Z
PPL,922224,0000922224-25-000051,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-24T08:05:46Z
PPL,922224,0000922224-26-000008,2025-12-31,10-K,locate_pending,2,3,,0,,2026-06-24T08:05:54Z
PPL,922224,0000922224-26-000026,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:05:57Z
PSKY,2041610,0002041610-25-000010,2025-03-31,10-Q,locate_pending,0,3,,0,,2026-06-24T08:05:59Z
PSKY,2041610,0002041610-25-000013,2025-06-30,10-Q,locate_pending,0,3,,0,,2026-06-24T08:06:00Z
PSKY,2041610,0002041610-25-000044,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:02Z
PSKY,2041610,0001140361-26-016758,2025-12-31,10-K/A,locate_pending,0,3,,0,,2026-06-24T08:06:03Z
PSKY,2041610,0002041610-26-000011,2025-12-31,10-K,locate_pending,1,3,,0,,2026-06-24T08:06:06Z
PSKY,2041610,0002041610-26-000026,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:08Z
PSX,1534701,0001534701-25-000094,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:10Z
PSX,1534701,0001534701-25-000137,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:12Z
PSX,1534701,0001534701-25-000155,2025-09-30,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:14Z
PSX,1534701,0001534701-26-000006,2025-12-31,10-K,locate_pending,2,3,,0,,2026-06-24T08:06:16Z
PSX,1534701,0001534701-26-000022,2026-03-31,10-Q,locate_pending,2,3,,0,,2026-06-24T08:06:18Z
PTC,857005,0000950170-25-061801,2025-03-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:21Z
PTC,857005,0000950170-25-100879,2025-06-30,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:23Z
PTC,857005,0001193125-25-291326,2025-09-30,10-K,locate_pending,2,3,,0,,2026-06-24T08:06:25Z
PTC,857005,0001193125-26-039347,2025-12-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:26Z
PTC,857005,0001193125-26-209869,2026-03-31,10-Q,locate_pending,1,3,,0,,2026-06-24T08:06:28Z
PWR,1050915,0001050915-25-000047,2025-03-31,10-Q,staged,2,3,0.00,0,,2026-06-24T16:21:22Z
PWR,1050915,0001050915-25-000103,2025-06-30,10-Q,staged,2,3,0.00,0,,2026-06-24T16:21:22Z
PWR,1050915,0001050915-25-000111,2025-09-30,10-Q,staged,2,3,0.00,0,,2026-06-24T16:21:22Z
PWR,1050915,0001050915-26-000006,2025-12-31,10-K,staged,2,3,0.31,0,,2026-06-24T16:21:22Z
PWR,1050915,0001050915-26-000016,2026-03-31,10-Q,staged,2,3,0.00,0,,2026-06-24T16:21:22Z
QCOM,804328,0000804328-25-000031,2025-03-30,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:22Z
QCOM,804328,0000804328-25-000045,2025-06-29,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:22Z
QCOM,804328,0000804328-25-000085,2025-09-28,10-K,committed,3,3,1.00,0,,2026-06-24T16:21:22Z
QCOM,804328,0000804328-26-000017,2025-12-28,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:22Z
QCOM,804328,0000804328-26-000061,2026-03-29,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:22Z
RCL,884887,0000884887-25-000095,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:24Z
RCL,884887,0000884887-25-000142,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:24Z
RCL,884887,0000884887-25-000148,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:24Z
RCL,884887,0000884887-26-000007,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-24T16:21:24Z
RCL,884887,0000884887-26-000026,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:24Z
REGN,872589,0001804220-25-000022,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:25Z
REGN,872589,0000872589-25-000019,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:25Z
REGN,872589,0000872589-25-000028,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:25Z
REGN,872589,0000872589-26-000008,2025-12-31,10-K,committed,2,3,0.15,0,,2026-06-24T16:21:25Z
REGN,872589,0000872589-26-000016,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T16:21:25Z
RL,1037038,0001037038-25-000011,2025-03-29,10-K,committed,2,3,0.18,0,,2026-06-24T20:25:20Z
RL,1037038,0001037038-25-000018,2025-06-28,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:20Z
RL,1037038,0001628280-25-049927,2025-09-27,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:20Z
RL,1037038,0001628280-26-005784,2025-12-27,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:20Z
RL,1037038,0001628280-26-037074,2026-03-28,10-K,committed,2,3,0.18,0,,2026-06-24T20:25:20Z
RMD,943819,0000943819-25-000008,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
RMD,943819,0000943819-25-000035,2025-06-30,10-K,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
RMD,943819,0000943819-25-000090,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
RMD,943819,0000943819-26-000007,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
RMD,943819,0000943819-26-000025,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
ROK,1024478,0001024478-25-000035,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
ROK,1024478,0001024478-25-000083,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
ROK,1024478,0001024478-25-000116,2025-09-30,10-K,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
ROK,1024478,0001024478-26-000005,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
ROK,1024478,0001024478-26-000022,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:21Z
ROL,84839,0000084839-25-000069,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:22Z
ROL,84839,0000084839-25-000087,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:22Z
ROL,84839,0000084839-25-000100,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:22Z
ROL,84839,0000084839-26-000008,2025-12-31,10-K,committed,2,3,0.00,0,,2026-06-24T20:25:22Z
ROL,84839,0000084839-26-000022,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-24T20:25:22Z
ROP,882835,0000882835-25-000020,2025-03-31,10-Q,staged,2,3,0.00,0,,2026-06-25T00:21:58Z
ROP,882835,0000882835-25-000036,2025-06-30,10-Q,staged,2,3,0.00,0,,2026-06-25T00:21:58Z
ROP,882835,0000882835-25-000045,2025-09-30,10-Q,staged,2,3,0.00,0,,2026-06-25T00:21:58Z
ROP,882835,0000882835-26-000009,2025-12-31,10-K,staged,2,3,0.21,0,,2026-06-25T00:21:58Z
ROP,882835,0000882835-26-000019,2026-03-31,10-Q,staged,2,3,0.00,0,,2026-06-25T00:21:58Z
ROST,745732,0000745732-25-000010,2025-02-01,10-K,committed,2,3,0.14,0,,2026-06-25T00:21:59Z
ROST,745732,0000745732-25-000031,2025-05-03,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
ROST,745732,0000745732-25-000052,2025-08-02,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
ROST,745732,0000745732-25-000061,2025-11-01,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
ROST,745732,0000745732-26-000006,2026-01-31,10-K,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
ROST,745732,0000745732-26-000032,2026-05-02,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
RSG,1060391,0001060391-25-000170,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
RSG,1060391,0001060391-25-000216,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
RSG,1060391,0001628280-25-047655,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T00:21:59Z
RSG,1060391,0001060391-26-000094,2025-12-31,10-K,committed,2,3,0.42,0,,2026-06-25T00:21:59Z
RSG,1060391,0001060391-26-000212,2026-03-31,10-Q,committed,2,3,0.21,0,,2026-06-25T00:21:59Z
RTX,101829,0000101829-25-000015,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T00:22:00Z
RTX,101829,0000101829-25-000032,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-25T00:22:00Z
RTX,101829,0000101829-25-000042,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T00:22:00Z
RTX,101829,0000101829-26-000006,2025-12-31,10-K,committed,2,3,0.27,0,,2026-06-25T00:22:00Z
RTX,101829,0000101829-26-000011,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T00:22:00Z
RVTY,31791,0000031791-25-000015,2025-03-30,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:52Z
RVTY,31791,0000031791-25-000026,2025-06-29,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:52Z
RVTY,31791,0000031791-25-000037,2025-09-28,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:52Z
RVTY,31791,0000031791-26-000012,2025-12-28,10-K,committed,2,3,0.31,0,,2026-06-25T04:25:52Z
RVTY,31791,0000031791-26-000019,2026-04-05,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:52Z
SBUX,829224,0000829224-25-000034,2025-03-30,10-Q,committed,2,3,0.67,0,,2026-06-25T04:25:53Z
SBUX,829224,0000829224-25-000058,2025-06-29,10-Q,committed,2,3,0.67,0,,2026-06-25T04:25:53Z
SBUX,829224,0000829224-25-000114,2025-09-28,10-K,committed,2,3,0.27,0,,2026-06-25T04:25:53Z
SBUX,829224,0000829224-26-000011,2025-12-28,10-Q,committed,2,3,0.67,0,,2026-06-25T04:25:53Z
SBUX,829224,0000829224-26-000080,2026-03-29,10-Q,committed,2,3,0.67,0,,2026-06-25T04:25:53Z
SHW,89800,0000089800-25-000087,2025-03-31,10-Q,staged,2,3,0.39,0,,2026-06-25T04:25:53Z
SHW,89800,0000089800-25-000115,2025-06-30,10-Q,staged,2,3,0.35,0,,2026-06-25T04:25:53Z
SHW,89800,0000089800-25-000126,2025-09-30,10-Q,staged,2,3,0.35,0,,2026-06-25T04:25:53Z
SHW,89800,0000089800-26-000008,2025-12-31,10-K,staged,2,3,0.39,0,,2026-06-25T04:25:53Z
SHW,89800,0000089800-26-000038,2026-03-31,10-Q,staged,2,3,0.39,0,,2026-06-25T04:25:53Z
SJM,91419,0000091419-25-000011,2025-01-31,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:54Z
SJM,91419,0000091419-25-000056,2025-04-30,10-K,committed,3,3,1.00,0,,2026-06-25T04:25:54Z
SJM,91419,0000091419-25-000071,2025-07-31,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:54Z
SJM,91419,0000091419-25-000106,2025-10-31,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:54Z
SJM,91419,0000091419-26-000016,2026-01-31,10-Q,committed,3,3,1.00,0,,2026-06-25T04:25:54Z
SJM,91419,0000091419-26-000050,2026-04-30,10-K,committed,3,3,1.00,0,,2026-06-25T04:25:54Z
SLB,87347,0000950170-25-058413,2025-03-31,10-Q,staged,3,3,1.00,0,,2026-06-25T08:27:59Z
SLB,87347,0000950170-25-098217,2025-06-30,10-Q,staged,2,3,0.31,0,,2026-06-25T08:27:59Z
SLB,87347,0001193125-25-246028,2025-09-30,10-Q,staged,2,3,0.08,0,,2026-06-25T08:27:59Z
SLB,87347,0001193125-26-021017,2025-12-31,10-K,staged,2,3,0.31,0,,2026-06-25T08:27:59Z
SLB,87347,0001193125-26-190101,2026-03-31,10-Q,staged,2,3,0.31,0,,2026-06-25T08:27:59Z
SMCI,1375365,0001375365-25-000014,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:00Z
SMCI,1375365,0001375365-25-000027,2025-06-30,10-K,committed,3,3,1.00,0,,2026-06-25T08:28:00Z
SMCI,1375365,0001375365-25-000030,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:00Z
SMCI,1375365,0001375365-26-000007,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:00Z
SMCI,1375365,0001375365-26-000014,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:00Z
SNA,91440,0000091440-25-000031,2025-03-29,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:01Z
SNA,91440,0000091440-25-000064,2025-06-28,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:01Z
SNA,91440,0000091440-25-000081,2025-09-27,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:01Z
SNA,91440,0000091440-26-000045,2026-01-03,10-K,committed,1,3,0.04,0,,2026-06-25T08:28:01Z
SNA,91440,0000091440-26-000109,2026-04-04,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:01Z
SNPS,883241,0000883241-25-000014,2025-01-31,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:04Z
SNPS,883241,0000883241-25-000017,2025-04-30,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:04Z
SNPS,883241,0000883241-25-000024,2025-07-31,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:04Z
SNPS,883241,0000883241-25-000028,2025-10-31,10-K,committed,3,3,1.00,0,,2026-06-25T08:28:04Z
SNPS,883241,0000883241-26-000014,2026-01-31,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:04Z
SNPS,883241,0000883241-26-000018,2026-04-30,10-Q,committed,3,3,1.00,0,,2026-06-25T08:28:04Z
SO,92122,0000092122-25-000042,2025-03-31,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:29Z
SO,92122,0000092122-25-000076,2025-06-30,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:29Z
SO,92122,0000092122-25-000084,2025-09-30,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:29Z
SO,92122,0000092122-26-000006,2025-12-31,10-K,staged,2,3,0.42,0,,2026-06-25T12:24:29Z
SO,92122,0000092122-26-000034,2026-03-31,10-Q,staged,2,3,0.39,0,,2026-06-25T12:24:29Z
SOLV,1964738,0001964738-25-000051,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
SOLV,1964738,0001964738-25-000064,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
SOLV,1964738,0001964738-25-000091,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
SOLV,1964738,0001964738-26-000007,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
SOLV,1964738,0001964738-26-000024,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
SRE,1032208,0001032208-25-000027,2025-03-31,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:31Z
SRE,1032208,0001032208-25-000048,2025-06-30,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:31Z
SRE,1032208,0001032208-25-000065,2025-09-30,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:31Z
SRE,1032208,0001032208-26-000010,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-25T12:24:31Z
SRE,1032208,0001032208-26-000030,2026-03-31,10-Q,staged,2,3,0.42,0,,2026-06-25T12:24:31Z
STE,1757898,0001757898-25-000005,2025-03-31,10-K,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
STE,1757898,0001757898-25-000008,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
STE,1757898,0001628280-25-050160,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
STE,1757898,0001628280-26-006055,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
STE,1757898,0001628280-26-039136,2026-03-31,10-K,committed,3,3,1.00,0,,2026-06-25T12:24:31Z
STLD,1022671,0001558370-25-007346,2025-03-31,10-Q,committed,2,3,0.25,0,,2026-06-25T16:24:15Z
STLD,1022671,0001558370-25-011019,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:15Z
STLD,1022671,0001104659-25-102052,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:15Z
STLD,1022671,0001104659-26-021395,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-25T16:24:15Z
STLD,1022671,0001104659-26-049415,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:15Z
STX,1137789,0001137789-25-000075,2025-03-28,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:16Z
STX,1137789,0001137789-25-000157,2025-06-27,10-K,committed,2,3,0.50,0,,2026-06-25T16:24:16Z
STX,1137789,0001137789-25-000317,2025-10-03,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:16Z
STX,1137789,0001137789-26-000026,2026-01-02,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:16Z
STX,1137789,0001137789-26-000088,2026-04-03,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:16Z
STZ,16918,0000016918-25-000022,2025-02-28,10-K,committed,3,3,1.00,0,,2026-06-25T16:24:17Z
STZ,16918,0000016918-25-000075,2025-05-31,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:17Z
STZ,16918,0000016918-25-000141,2025-08-31,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:17Z
STZ,16918,0000016918-26-000005,2025-11-30,10-Q,committed,3,3,1.00,0,,2026-06-25T16:24:17Z
STZ,16918,0000016918-26-000011,2026-02-28,10-K,committed,3,3,1.00,0,,2026-06-25T16:24:17Z
SW,2005951,0002005951-25-000009,2025-03-31,10-Q,staged,2,3,0.29,0,,2026-06-25T16:24:17Z
SW,2005951,0002005951-25-000014,2025-06-30,10-Q,staged,2,3,0.29,0,,2026-06-25T16:24:17Z
SW,2005951,0001628280-25-050408,2025-09-30,10-Q,staged,2,3,0.29,0,,2026-06-25T16:24:17Z
SW,2005951,0001628280-26-012555,2025-12-31,10-K,staged,3,3,1.00,0,,2026-06-25T16:24:17Z
SW,2005951,0001628280-26-029089,2026-03-31,10-Q,staged,2,3,0.00,0,,2026-06-25T16:24:17Z
SWK,93556,0000093556-25-000107,2025-03-29,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:39Z
SWK,93556,0000093556-25-000143,2025-06-28,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:39Z
SWK,93556,0000093556-25-000154,2025-09-27,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:39Z
SWK,93556,0000093556-26-000009,2026-01-03,10-K,staged,3,3,1.00,0,,2026-06-25T20:20:39Z
SWK,93556,0000093556-26-000015,2026-04-04,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:39Z
SWKS,4127,0000004127-25-000040,2025-03-28,10-Q,staged,2,3,0.08,0,,2026-06-25T20:20:39Z
SWKS,4127,0000004127-25-000073,2025-06-27,10-Q,staged,2,3,0.08,0,,2026-06-25T20:20:39Z
SWKS,4127,0000004127-26-000003,2025-10-03,10-K/A,staged,3,3,n/a,0,,2026-06-25T20:20:39Z
SWKS,4127,0000004127-25-000085,2025-10-03,10-K,staged,3,3,1.00,0,,2026-06-25T20:20:39Z
SWKS,4127,0000004127-26-000008,2026-01-02,10-Q,staged,2,3,0.08,0,,2026-06-25T20:20:39Z
SWKS,4127,0000004127-26-000015,2026-04-03,10-Q,staged,2,3,0.08,0,,2026-06-25T20:20:39Z
SYK,310764,0000310764-25-000075,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T20:20:40Z
SYK,310764,0000310764-25-000107,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-25T20:20:40Z
